station_european_code	component_code	component_name	component_caption	measurement_unit	measurement_european_group_code	statistics_period	statistics_year	statistics_average_group	statistic_shortname	statistic_name	statistic_value	statistics_percentage_valid	statistics_number_valid	statistics_calculated
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	Max	maximum	127.460	91.781	8062	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	Max19	19th highest value	98.230	91.781	8062	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	91.781	8062	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	P50	50 percentile	23.136	93.425	341	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	Mean	annual mean	24.949	93.425	341	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	P95	95 percentile	43.958	93.425	341	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	P98	98 percentile	51.434	93.425	341	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	Max	maximum	72.314	93.425	341	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	20.440	91.587	8023	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	25.024	91.587	8023	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	59.050	91.587	8023	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	74.300	91.587	8023	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Max	maximum	162.930	91.587	8023	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Max19	19th highest value	112.880	91.587	8023	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	91.587	8023	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	P50	50 percentile	19.378	78.356	286	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	Mean	annual mean	20.668	78.356	286	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	P95	95 percentile	36.919	78.356	286	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	P98	98 percentile	45.665	78.356	286	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	Max	maximum	63.750	78.356	286	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	16.810	75.559	6619	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	20.776	75.559	6619	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	51.220	75.559	6619	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	64.210	75.559	6619	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Max	maximum	128.840	75.559	6619	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Max19	19th highest value	89.000	75.559	6619	Y
RO0107A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	75.559	6619	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	P50	50 percentile	32.583	93.443	342	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	Mean	annual mean	39.191	93.443	342	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	P95	95 percentile	80.842	93.443	342	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	P98	98 percentile	98.749	93.443	342	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	Max	maximum	134.470	93.443	342	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	P50	50 percentile	28.140	91.894	8072	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	Mean	annual mean	38.952	91.894	8072	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	P95	95 percentile	103.410	91.894	8072	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	P98	98 percentile	154.660	91.894	8072	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	Max	maximum	505.550	91.894	8072	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	P50	50 percentile	31.258	93.699	342	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	Mean	annual mean	35.236	93.699	342	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	P95	95 percentile	67.999	93.699	342	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	P98	98 percentile	83.091	93.699	342	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	Max	maximum	137.130	93.699	342	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	P50	50 percentile	26.870	91.689	8032	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	Mean	annual mean	35.142	91.689	8032	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	P95	95 percentile	85.080	91.689	8032	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	P98	98 percentile	122.500	91.689	8032	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	Max	maximum	342.300	91.689	8032	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	P50	50 percentile	28.703	78.356	286	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	Mean	annual mean	32.403	78.356	286	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	P95	95 percentile	60.202	78.356	286	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	P98	98 percentile	76.383	78.356	286	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	Max	maximum	158.059	78.356	286	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	P50	50 percentile	24.710	75.559	6619	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	Mean	annual mean	32.542	75.559	6619	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	P95	95 percentile	78.880	75.559	6619	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	P98	98 percentile	118.610	75.559	6619	Y
RO0107A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	Max	maximum	333.580	75.559	6619	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	P50	50 percentile	0.175	93.716	343	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	Mean	annual mean	0.343	93.716	343	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	P95	95 percentile	1.155	93.716	343	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	P98	98 percentile	1.573	93.716	343	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	Max	maximum	4.455	93.716	343	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	P50	50 percentile	0.321	92.896	340	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	Mean	annual mean	0.725	92.896	340	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	P95	95 percentile	2.388	92.896	340	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	P98	98 percentile	2.801	92.896	340	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	Max	maximum	6.471	92.896	340	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	P50	50 percentile	0.120	92.441	8120	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	Mean	annual mean	0.341	92.441	8120	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	P95	95 percentile	1.640	92.441	8120	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	P98	98 percentile	2.430	92.441	8120	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	Max	maximum	7.850	92.441	8120	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	P50	50 percentile	0.139	92.603	338	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	Mean	annual mean	0.289	92.603	338	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	P95	95 percentile	1.031	92.603	338	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	P98	98 percentile	1.403	92.603	338	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	Max	maximum	2.737	92.603	338	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	P50	50 percentile	0.273	92.603	338	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	Mean	annual mean	0.583	92.603	338	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	P95	95 percentile	2.105	92.603	338	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	P98	98 percentile	2.414	92.603	338	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	Max	maximum	4.164	92.603	338	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	P50	50 percentile	0.100	91.256	7994	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	Mean	annual mean	0.287	91.256	7994	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	P95	95 percentile	1.290	91.256	7994	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	P98	98 percentile	2.040	91.256	7994	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	Max	maximum	6.260	91.256	7994	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P50	50 percentile	0.186	96.164	351	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	Mean	annual mean	0.373	96.164	351	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P95	95 percentile	1.227	96.164	351	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P98	98 percentile	1.820	96.164	351	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	Max	maximum	2.961	96.164	351	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P50	50 percentile	0.360	95.890	350	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	Mean	annual mean	0.789	95.890	350	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P95	95 percentile	2.775	95.890	350	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P98	98 percentile	3.246	95.890	350	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	Max	maximum	5.151	95.890	350	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P50	50 percentile	0.140	93.607	8200	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	Mean	annual mean	0.370	93.607	8200	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P95	95 percentile	1.650	93.607	8200	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P98	98 percentile	2.790	93.607	8200	Y
RO0107A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	Max	maximum	7.430	93.607	8200	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	day	P50	50 percentile	1.042	68.306	250	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	day	Mean	annual mean	1.938	68.306	250	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	day	P95	95 percentile	6.029	68.306	250	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	day	P98	98 percentile	8.186	68.306	250	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	day	Max	maximum	15.095	68.306	250	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	hour	P50	50 percentile	1.000	71.471	6278	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	hour	Mean	annual mean	1.937	71.471	6278	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	hour	P95	95 percentile	6.100	71.471	6278	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	hour	P98	98 percentile	10.100	71.471	6278	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	hour	Max	maximum	34.900	71.471	6278	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P50	50 percentile	0.259	73.151	267	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	Mean	annual mean	0.619	73.151	267	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P95	95 percentile	2.441	73.151	267	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P98	98 percentile	2.771	73.151	267	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	Max	maximum	3.307	73.151	267	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	0.240	74.555	6531	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	0.625	74.555	6531	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	2.760	74.555	6531	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	3.440	74.555	6531	Y
RO0107A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	Max	maximum	7.410	74.555	6531	Y
RO0107A	6001	Particulate matter < 2.5 µm (aerosol)	PM2.5	µg/m3	100	Calendar year	2009	day	P50	50 percentile	12.480	61.370	224	Y
RO0107A	6001	Particulate matter < 2.5 µm (aerosol)	PM2.5	µg/m3	100	Calendar year	2009	day	Mean	annual mean	14.540	61.370	224	Y
RO0107A	6001	Particulate matter < 2.5 µm (aerosol)	PM2.5	µg/m3	100	Calendar year	2009	day	P95	95 percentile	34.920	61.370	224	Y
RO0107A	6001	Particulate matter < 2.5 µm (aerosol)	PM2.5	µg/m3	100	Calendar year	2009	day	P98	98 percentile	42.190	61.370	224	Y
RO0107A	6001	Particulate matter < 2.5 µm (aerosol)	PM2.5	µg/m3	100	Calendar year	2009	day	Max	maximum	71.840	61.370	224	Y
RO0107A	6001	Particulate matter < 2.5 µm (aerosol)	PM2.5	µg/m3	100	Calendar year	2010	day	P50	50 percentile	15.110	74.247	271	Y
RO0107A	6001	Particulate matter < 2.5 µm (aerosol)	PM2.5	µg/m3	100	Calendar year	2010	day	Mean	annual mean	18.824	74.247	271	Y
RO0107A	6001	Particulate matter < 2.5 µm (aerosol)	PM2.5	µg/m3	100	Calendar year	2010	day	P95	95 percentile	48.180	74.247	271	Y
RO0107A	6001	Particulate matter < 2.5 µm (aerosol)	PM2.5	µg/m3	100	Calendar year	2010	day	P98	98 percentile	57.420	74.247	271	Y
RO0107A	6001	Particulate matter < 2.5 µm (aerosol)	PM2.5	µg/m3	100	Calendar year	2010	day	Max	maximum	73.900	74.247	271	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	P50	50 percentile	5.600	90.164	330	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	Mean	annual mean	6.765	90.164	330	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	P95	95 percentile	19.063	90.164	330	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	P98	98 percentile	23.854	90.164	330	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	Max	maximum	30.115	90.164	330	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	Max4	4th highest value	26.116	90.164	330	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	Days(c > 125)	days with c > 125 ug/m3	0.000	90.164	330	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	P50	50 percentile	3.930	86.384	7588	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	Mean	annual mean	6.787	86.384	7588	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	P95	95 percentile	20.390	86.384	7588	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	P98	98 percentile	36.780	86.384	7588	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	P99_9	99.9 percentile	105.070	86.384	7588	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	Max	maximum	156.320	86.384	7588	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	Max25	25th highest value	78.930	86.384	7588	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	Hours(c > 350)	hours with c > 350 ug/m3	0.000	86.384	7588	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	P50	50 percentile	5.822	79.178	289	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Mean	annual mean	8.501	79.178	289	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	P95	95 percentile	23.471	79.178	289	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	P98	98 percentile	29.810	79.178	289	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Max	maximum	35.565	79.178	289	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Max4	4th highest value	32.598	79.178	289	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Days(c > 125)	days with c > 125 ug/m3	0.000	79.178	289	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	4.450	81.096	7104	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	8.331	81.096	7104	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	26.680	81.096	7104	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	42.040	81.096	7104	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P99_9	99.9 percentile	127.700	81.096	7104	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Max	maximum	241.130	81.096	7104	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Max25	25th highest value	90.840	81.096	7104	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Hours(c > 350)	hours with c > 350 ug/m3	0.000	81.096	7104	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P50	50 percentile	3.573	93.699	342	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Mean	annual mean	5.375	93.699	342	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P95	95 percentile	16.390	93.699	342	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P98	98 percentile	20.943	93.699	342	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Max	maximum	32.618	93.699	342	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Max4	4th highest value	28.857	93.699	342	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Days(c > 125)	days with c > 125 ug/m3	0.000	93.699	342	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	3.380	91.610	8025	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	5.361	91.610	8025	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	16.030	91.610	8025	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	26.020	91.610	8025	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P99_9	99.9 percentile	93.870	91.610	8025	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Max	maximum	208.180	91.610	8025	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Max25	25th highest value	51.450	91.610	8025	Y
RO0108A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Hours(c > 350)	hours with c > 350 ug/m3	0.000	91.610	8025	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P50	50 percentile	32.787	75.410	276	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	Mean	annual mean	37.160	75.410	276	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P95	95 percentile	75.143	75.410	276	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P98	98 percentile	76.649	75.410	276	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	Max	maximum	85.640	75.410	276	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P50	50 percentile	53.989	72.404	265	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Mean	annual mean	55.135	72.404	265	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P95	95 percentile	101.426	72.404	265	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P98	98 percentile	108.016	72.404	265	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Max	maximum	126.403	72.404	265	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Max26	26th highest value	95.351	72.404	265	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Days(c > 120)	days with c > 120 ug/m3	1.000	72.404	265	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	2318.000	72.404	265	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P50	50 percentile	32.070	78.541	6899	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	Mean	annual mean	37.880	78.541	6899	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P95	95 percentile	89.820	78.541	6899	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P98	98 percentile	103.030	78.541	6899	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	Max	maximum	129.730	78.541	6899	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	5555.000	71.196	786	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P50	50 percentile	22.648	92.877	339	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	Mean	annual mean	25.099	92.877	339	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P95	95 percentile	45.660	92.877	339	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P98	98 percentile	48.167	92.877	339	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	Max	maximum	58.500	92.877	339	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	P50	50 percentile	29.210	92.055	336	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Mean	annual mean	34.295	92.055	336	Y
RO0108A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	P95	95 percentile	62.087	92.055	336	Y
